BIEN350,Biosignals, Systems and Control,4
BIEN360,Physical Chemistry in Bioengineering,3
BIEN361,Materials for Bio-Applications,3
BIEN390,Bioengineering Laboratory,3
BIEN410,Computational Methods in Biomolecular Engineering,3
BIEN414,Fundamentals and Rheology of Biological Fluids,3
BIEN420,Biodevices Design for Diagnostics and Screening,3
BIEN450,Biological Structures and Assemblies,3
BIEN462,Engineering Principles in Physiological Systems,3
BIEN470,Bioengineering Design Project,6
BIEN470D1,Bioengineering Design Project,3
BIEN470D2,Bioengineering Design Project,3
BIEN470N1,Bioengineering Design Project,3
BIEN470N2,Bioengineering Design Project,3
BIEN471,Bioengineering Research Project,2
BIEN500,Special Topics in Bioengineering 1,3
BIEN505,Medical Technology Innovation and Development,3
BIEN510,Engineered Nanomaterials for Biomedical Applications,3
BIEN515,Special Topics in Bioengineering 2,3
BIEN520,High Throughput Bioanalytical Devices,3
BIEN525,Special Topics in Bioengineering 3,3
BIEN530,Imaging and Bioanalytical Instrumentation,3
BIEN535,Electron Microscopy and 3D Imaging for Biological Materials,3
BIEN540,Information Storage and Processing in Biological Systems,3
BIEN545,Diagnostic Devices at the Point-of-Care,3
BIEN550,Biomolecular Devices,3
BIEN560,Design of Biosensors,3
BIEN570,Active Mechanics in Biology,3
BIEN580,Synthetic Biology,3
BIEN585,Metabolic Engineering,3
BIEN590,Cell Culture Engineering,3
BIEN595,Advanced Biomolecular Systems Modelling,3
BIEN601,cGMP and Regulation in Biomanufacturing,3
BIEN602,Biomanufacturing for RNA Biologics,3
BIEN670,Downstream Processing,3
BIEN675,Process Analytical Technologies and Data Sciences,3
BIEN680,Bioprocessing of Vaccines,4
BIEN685,Gene and Cell Therapy Viral Vectors Biomanufacturing,3
BINF301,Introduction to Bioinformatics,3
BINF511,Bioinformatics for Genomics,3
BINF531,Statistical Bioinformatics,3
BINF621,Bioinformatics: Molecular Biology,3
BINF660,Advances in Bioinformatics,3
BIOC212,Molecular Mechanisms of Cell Function,3
BIOC220,Laboratory Methods in Biochemistry and Molecular Biology 1,3
BIOC311,Metabolic Biochemistry,3
BIOC312,Biochemistry of Macromolecules,3
BIOC320,Laboratory Methods in Biochemistry and Molecular Biology 2,3
BIOC396,Undergraduate Research Project,3
BIOC404,Biophysical Methods in Biochemistry,3
BIOC450,Protein Structure and Function,3
BIOC454,Nucleic Acids,3
BIOC458,Membranes and Cellular Signaling,3
BIOC462,Research Laboratory in Biochemistry,6
BIOC470,Lipids and Lipoproteins in Disease,3
BIOC491,Independent Research,6
BIOC503,Biochemistry of Immune Diseases,3
BIOC600,Advanced Strategies in Genetics and Genomics,3
BIOC603,Genomics and Gene Expression,3
BIOC604,Macromolecular Structure,3
BIOC605,Protein Biology and Proteomics,3
BIOC610,Seminars in Chemical Biology 1,1
BIOC611,Seminars in Chemical Biology 3,1
BIOC670,Biochemistry of Lipoproteins,3
BIOC689,Seminars in Chemical Biology 2,1
BIOC690,Seminars in Chemical Biology 4,1
BIOC694,Thesis Research 4,3
BIOC695,Thesis Research 1 (Chemical - Biology),6
BIOC696,Seminars in Biochemistry,3
BIOC696D1,Seminars in Biochemistry,1.5
BIOC696D2,Seminars in Biochemistry,1.5
BIOC696N1,Seminars in Biochemistry,1.5
BIOC696N2,Seminars in Biochemistry,1.5
BIOC697,Thesis Research 1,9
BIOC698,Thesis Research 2,12
BIOC699,Thesis Research 3,15
BIOC701,Research Seminar 1,N/A
BIOC702,Ph.D. Thesis Proposal,N/A
BIOC703,Ph.D. Seminar,N/A
BIOE680,Bioethical Theory,3
BIOE681,Bioethics Practicum,3
BIOE686,Directed Readings 1,3
BIOE687,Directed Readings 2,3
BIOE690,M.Sc. Thesis Literature Survey,3
BIOE691,M.Sc. Thesis Research Proposal,3
BIOE692,M.Sc. Thesis Research Progress Report,6
BIOE692D1,M.Sc. Thesis Research Progress Report,3
BIOE692D2,M.Sc. Thesis Research Progress Report,3
BIOE693,M.Sc. Thesis,12
BIOE693D1,M.Sc. Thesis,6
BIOE693D2,M.Sc. Thesis,6
BIOE694,Independent Studies 3,3
BIOL101,Organismal Biology Laboratory,1
BIOL102,Cell and Molecular Biology Methods,1
BIOL111,Principles: Organismal Biology,3
BIOL112,Cell and Molecular Biology,3
BIOL115,Essential Biology,3
BIOL200,Molecular Biology,3
BIOL201,Cell Biology and Metabolism,3
BIOL202,Basic Genetics,3
BIOL205,Functional Biology of Plants and Animals,3
BIOL206,Methods in Biology,3
BIOL210,Perspectives of Science,3
BIOL215,Introduction to Ecology and Evolution,3
BIOL216,Biology of Behaviour,3
BIOL219,Introduction to Physical Molecular and Cell Biology,4
BIOL240,Monteregian Flora,3
BIOL300,Molecular Biology of the Gene,3
BIOL301,Cell and Molecular Laboratory,4
BIOL302,Fundamentals of Genetics and Genomics,3
BIOL303,Developmental Biology,3
BIOL304,Evolution,3
BIOL305,Animal Diversity,3
BIOL306,Neural Basis of Behaviour,3
BIOL307,Behavioural Ecology,3
BIOL308,Ecological Dynamics,3
BIOL309,Mathematical Models in Biology,3
BIOL310,Biodiversity and Ecosystems,3
BIOL311,Advanced Methods in Organismal Biology,3
BIOL313,Eukaryotic Cell Biology,3
BIOL314,Molecular Biology of Cancer,3
BIOL316,Biomembranes and Organelles,3
BIOL319,Introduction to Biophysics,3
BIOL320,Evolution of Brain and Behaviour,3
BIOL324,Ecological Genetics,3
BIOL331,Ecology/Behaviour Field Course,3
BIOL334D1,Applied Tropical Ecology,1.5
BIOL334D2,Applied Tropical Ecology,1.5
BIOL335,Marine Mammals,3
BIOL342,Global Change Biology of Aquatic Ecosystems,3
BIOL343,Biodiversity in the Caribean,3
BIOL350,Insect Biology and Control,3
BIOL352,Dinosaur Biology,3
BIOL355,Trees: Ecology and Evolution,3
BIOL363,Mammalian Evolution,3
BIOL370,Human Genetics Applied,3
BIOL373,Biometry,3
BIOL377,Independent Reading Project,3
BIOL385,Plant Growth and Development,3
BIOL389,Laboratory in Neurobiology,3
BIOL395,Quantitative Biology Seminar,1
BIOL396,Undergraduate Research Project,3
BIOL413,Directed Reading,1
BIOL414,Invertebrate Brain Circuits and Behaviours,3
BIOL416,Genetics of Mammalian Development,3
BIOL418,Freshwater Invertebrate Ecology,3
BIOL427,Herpetology,3
BIOL428,Biological Diversity in Africa,3
BIOL429,East African Ecology,3
BIOL432,Limnology,3
BIOL434,Theoretical Ecology,3
BIOL435,Natural Selection,3
BIOL436,Evolution and Society,3
BIOL441,Biological Oceanography,3
BIOL451,Research in Ecology and Development in Africa,3
BIOL465,Conservation Biology,3
BIOL466,Independent Research Project 1,3
BIOL467,Independent Research Project 2,3
BIOL468,Independent Research Project 3,6
BIOL468D1,Independent Research Project 3,3
BIOL468D2,Independent Research Project 3,3
BIOL468N1,Independent Research Project 3,3
BIOL468N2,Independent Research Project 3,3
BIOL469,Independent Research Project 4,9
BIOL469D1,Independent Research Project 4,4.5
BIOL469D2,Independent Research Project 4,4.5
BIOL479D1,Honours Research Project 1,4.5
BIOL479D2,Honours Research Project 1,4.5
BIOL480D1,Honours Research Project 2,6
BIOL480D2,Honours Research Project 2,6
BIOL499D1,Honours Seminar in Biology,2
BIOL499D2,Honours Seminar in Biology,2
BIOL506,Neurobiology of Learning,3
BIOL507,Animal Communication,3
BIOL509,Methods in Molecular Ecology,3
BIOL510,Advances in Community Ecology,3
BIOL515,Advances in Aquatic Ecology,3
BIOL517,Cognitive Ecology,3
BIOL518,Advanced Topics in Cell Biology,3
BIOL520,Gene Activity in Development,3
BIOL524,Topics in Molecular Biology,3
BIOL530,Advances in Neuroethology,3
BIOL532,Developmental Neurobiology Seminar,3
BIOL540,Ecology of Species Invasions,3
BIOL544,Genetic Basis of Life Span,3
BIOL546,Genetics of Model Systems,3
BIOL551,Principles of Cellular Control,3
BIOL553,Neotropical Environments,3
BIOL555D1,Functional Ecology of Trees,1.5
BIOL555D2,Functional Ecology of Trees,1.5
BIOL565,Cell and Tissue Mechanobiology,3
BIOL568,Topics on the Human Genome,3
BIOL569,Developmental Evolution,3
BIOL573,Vertebrate Palaeontology Field Course,3
BIOL575,Human Biochemical Genetics,3
BIOL580,Genetic Approaches to Neural Systems,3
BIOL583,Advanced Biometry,3
BIOL585,Game Theory and Evolutionary Dynamics,3
BIOL588,Advances in Molecular/Cellular Neurobiology,3
BIOL590,Linking Community and Ecosystem Ecology,3
BIOL592,Integrated Bioinformatics,3
BIOL594,Advanced Evolutionary Ecology,3
BIOL596,Advanced Experimental Design,1
BIOL597,Advanced Biostatistics,2
BIOL598,Advanced Design and Statistics,3
BIOL601,Introduction to Graduate Studies in Biology,1.5
BIOL602,Molecular Biology Research and Professional Skills,1.5
BIOL603,Organismal Biology Research and Professional Skills,1.5
BIOL610,Scientific Manuscript Writing,3
BIOL632,Advanced Limnology,3
BIOL640,Tropical Biology and Conservation,3
BIOL645,Biodiversity Science,3
BIOL650,Recent Advances in Biology 1,3
BIOL651,Recent Advances in Biology 2,3
BIOL652,Recent Advances in Biology 3,3
BIOL652D1,Recent Advances in Biology 3,1.5
BIOL652D2,Recent Advances in Biology 3,1.5
BIOL655,Laboratory Projects and Techniques 1,3
BIOL690,Master's Thesis Research 4,10
BIOL697,Master's Thesis Research 1,13
BIOL698,Master's Thesis Research 2,13
BIOL699,Master's Thesis Research 3,13
BIOL700,Doctoral Qualifying Examination,N/A
BIOL702,Ph.D. Seminar,6
BIOS601,Epidemiology: Introduction and Statistical Models,4
BIOS602,Epidemiology: Regression Models,4
BIOS610,Causal Inference in Biostatistics,4
BIOS612,Advanced Generalized Linear Models,4
BIOS613,Introduction to Statistical Genetics,4
BIOS624,Data Analysis and Report Writing,4
BIOS624D1,Data Analysis and Report Writing,2
BIOS624D2,Data Analysis and Report Writing,2
BIOS630,Research Project/Practicum in Biostatistics,6
BIOS630D1,Research Project/Practicum in Biostatistics,3
BIOS630D2,Research Project/Practicum in Biostatistics,3
BIOS631,Biostatistics Internship,6
BIOS637,Advanced Modeling: Survival and Other Multivariable Data,4
BIOS690,M.Sc. Thesis,21
BIOS691,Special Topics in Biostatistics 1,4
BIOS692,Special Topics in Biostatistics 2,4
BIOS693,Special Topics in Biostatistics 3,4
BIOS694,Special Topics in Biostatistics 4,4
BIOS695,Special Topics in Biostatistics 5,1
BIOS696,Special Topics in Biostatistics 6,1
BIOS697,Special Topics in Biostatistics 7,2
BIOS698,Special Topics in Biostatistics 8,2
BIOS700,Ph.D. Comprehensive Examination Part A,N/A
BIOS701,Ph.D. Comprehensive Examination,N/A
BIOS702,Ph.D. Proposal,N/A
BIOS702D1,Ph.D. Proposal,N/A
BIOS702D2,Ph.D. Proposal,N/A
BIOT302,Introduction to Synthetic Biology,3
BIOT505,Selected Topics in Biotechnology,3
BMDE501,Selected Topics in Biomedical Engineering,3
BMDE502,BME Modelling and Identification,3
BMDE503,Biomedical Instrumentation,3
BMDE504,Biomaterials and Bioperformance,3
BMDE505,Cell and Tissue Engineering,3
BMDE506,Molecular Biology Techniques,3
BMDE507,Formulation and Delivery of Biotherapeutics,3
BMDE508,Introduction to Micro and Nano-Bioengineering,3
BMDE509,Quantitative Analysis and Modelling of Cellular Processes,3
BMDE510,Topics in Astrobiology,3
BMDE512,Finite-Element Modelling in Biomedical Engineering,3
BMDE519,Biomedical Signals and Systems,3
BMDE520,Machine Learning for Biomedical Data,3
BMDE521,Computational Methods Single-Cell Analytics,3
BMDE525,Design of Assistive Technologies: Principles and Praxis,6
BMDE525D1,Design of Assistive Technologies: Principles and Praxis,3
BMDE525D2,Design of Assistive Technologies: Principles and Praxis,3
BMDE558,Healthcare Startups and Entrepreneurship,3
BMDE600D1,Seminars in Biomedical Engineering,1.5
BMDE600D2,Seminars in Biomedical Engineering,1.5
BMDE610,Functional Neuroimaging Fusion,3
BMDE650,Advanced Medical Imaging,3
BMDE651,Orthopaedic Engineering,3
BMDE652,Bioinformatics: Proteomics,3
BMDE653,Patents in Biomedical Engineering,3
BMDE654,Biomedical Regulatory Affairs - Medical Devices,3
BMDE655,Biomedical Clinical Trials - Medical Devices,3
BMDE656,Medical Device Development Process,3
BMDE657,Biomedical Engineering Industry Internship,18
BMDE657D1,Biomedical Engineering Industry Internship,9
BMDE657D2,Biomedical Engineering Industry Internship,9
BMDE660,Advanced MR Imaging and Spectroscopy of the Brain,3
BMDE700,Ph.D. Comprehensive,N/A
BREE103,Linear Algebra,3
BREE187,Freshman Seminar 1,0.5
BREE188,Freshman Seminar 2,0.5
BREE205,Engineering Design 1,3
BREE210,Mechanical Analysis and Design,3
BREE214,Geomatics,3
BREE216,Bioresource Engineering Materials,3
BREE217,Hydrology and Water Resources,3
BREE252,Computing for Engineers,3
BREE301,Biothermodynamics,3
BREE305,Fluid Mechanics,3
BREE312,Electric Circuits and Machines,3
BREE314,Agri-Food Buildings,3
BREE319,Engineering Mathematics,3
BREE322,Organic Waste Management,3
BREE324,Elements of Food Engineering,3
BREE325,Food Process Engineering,3
BREE327,Bio-Environmental Engineering,3
BREE329,Precision Agriculture,3
BREE341,Mechanics of Materials,3
BREE403,Biological Material Properties,3
BREE412,Machinery Systems Engineering,3
BREE415,Design of Machines and Structural Elements,3
BREE416,Engineering for Land Development,3
BREE418,Soil Mechanics and Foundations,3
BREE419,Structural Design,3
BREE420,Engineering for Sustainability,3
BREE451,Undergraduate Seminar 1 - Oral Presentation,1
BREE452,Undergraduate Seminar 2 Poster Presentation,1
BREE453,Undergraduate Seminar 3 - Scientific Writing,1
BREE481,Undergraduate Seminar 1,0.5
BREE482,Undergraduate Seminar 2,0.5
BREE483,Undergraduate Seminar 3,0.5
BREE484,Undergraduate Seminar 4,0.5
BREE485,Senior Undergraduate Seminar,1
BREE486,Senior Undergraduate Seminar 2,1
BREE490,Engineering Design 2,3
BREE495,Engineering Design 3,3
BREE497,Bioresource Engineering Project,3
BREE501,Simulation and Modelling,3
BREE502,Drainage/Irrigation Engineering,3
BREE503,Water: Society, Law and Policy,3
BREE504,Instrumentation and Control,3
BREE505,Life Cycle Assessment for Sustainable Agrifood Systems,3
BREE506,Advances in Drainage Management,3
BREE509,Hydrologic Systems and Modelling.,3
BREE510,Watershed Systems Management,3
BREE512,Soil Cutting and Tillage,3
BREE515,Soil Hydrologic Modelling,3
BREE518,Ecological Engineering,3
BREE519,Advanced Food Engineering,3
BREE520,Food, Fibre and Fuel Elements,3
BREE522,Bio-Based Polymers,3
BREE525,Climate Control for Buildings,3
BREE529,GIS for Natural Resource Management,3
BREE530,Fermentation Engineering,3
BREE531,Post-Harvest Drying,3
BREE532,Post-Harvest Storage,3
BREE533,Water Quality Management,3
BREE535,Food Safety Engineering,3
BREE600,Project/Internship Proposal,1
BREE601,Integrated Food and Bioprocessing Internship 1,6
BREE602,Integrated Food and Bioprocessing Internship 2,6
BREE603,Advanced Properties: Food and Plant Materials,3
BREE608,Special Problems in Bioresource Engineering 1,3
BREE623,Proposal Preparation,3
BREE630,Integrated Water Resources Management Internship,13
BREE631,Integrated Water Resources Management Project,6
BREE651,Departmental Seminar M.Sc. 1,1
BREE652,Departmental Seminar M.Sc. 2,1
BREE655,Integrated Water Resources Management Research Visits,3
BREE671,Project 1,6
BREE672,Project 2,6
BREE672D1,Project 2,3
BREE672D2,Project 2,3
BREE673,Project 3,3
BREE691,M.Sc. Thesis 1,4
BREE692,M.Sc. Thesis 2,4
BREE693,M.Sc. Thesis 3,4
BREE694,M.Sc. Thesis 4,4
BREE695,M.Sc. Thesis 5,4
BREE696,M.Sc. Thesis 6,4
BREE697,M.Sc. Thesis 7,4
BREE698,M.Sc. Thesis 8,3
BREE699,Scientific Publication,3
BREE701,Ph.D. Comprehensive Examination,N/A
BREE702,Special Problems in Bioresource Engineering 2,3
BREE708,Special Problems in Bioresource Engineering 2.,3
BREE751,Departmental Seminar Ph.D. 1,N/A
BREE752,Departmental Seminar Ph.D. 2,N/A
BREE753,Departmental Seminar Ph.D. 3,N/A
BREE754,Departmental Seminar Ph.D.,N/A
BTEC306,Experiments in Biotechnology,3
BTEC501,Bioinformatics,3
BTEC502,Biotechnology Ethics and Society,3
BTEC535,Functional Genomics in Model Organisms,3
BTEC555,Structural Bioinformatics,3
BTEC619,Biotechnology Laboratory 2,4
BTEC620,Biotechnology Laboratory 1,4
BTEC621,Biotechnology Management,3
BTEC622,Biotechnology Research Project 1,2
BTEC623,Biotechnology Research Project 2,6
BTEC624,Biotechnology Research Project 3,6
BTEC624D1,Biotech Research Project 3,3
BTEC624D2,Biotechnology Research Project 3,3
BTEC625,Biotechnology Research Project 4,2
BTEC650,Therapeutic Antibody Design,3
BTEC691,Biotechnology Practicum,3
BUS1532,Bankruptcy and Insolvency,3
BUS2365,Business Associations,4
BUS2365D1,Business Associations,2
BUS2365D2,Business Associations,2
BUS2501,Patent Theory and Policy,3
BUS2502,Intellectual and Industrial Property,3
BUS2503,Business Organizations,3
BUS2504,Securities Regulation,3
BUS2505,Corporate Finance,3
BUS2531,Banking Law,3
BUS2561,Insurance,3
BUSA100,Introduction to Management,3
BUSA250,Expressive Analysis for Management,3
BUSA300,Case Analysis and Presentation.,3
BUSA356,Management in Global Context,3
BUSA364,Business Law 1,3
BUSA391,International Business Law,3
BUSA394,Managing in Asia,3
BUSA395,Managing in Europe,3
BUSA396,Managing Internationally in Quebec,3
BUSA399,Internship Project,1
BUSA400,Independent Studies in Management,3
BUSA401,Independent Studies in International Business,3
BUSA410,Experiential Projects in Management,3
BUSA430,Business Climate in Developing Countries,3
BUSA433,Topics in International Business 1,3
BUSA434,Topics in General Management,3
BUSA434D1,Topics in General Management,1.5
BUSA434D2,Topics in General Management,1.5
BUSA435,Topics in International Business 2,3
BUSA451D1,Creating Impact Through Research,3
BUSA451D2,Creating Impact Through Research,3
BUSA465,Technological Entrepreneurship,3
BUSA471,Artificial Intelligence Ethics for Business,3
BUSA481,Managing in North America,3
BUSA497,Internship in International Business,3
BUSA498,International Internship,6
BUSA499,Case Analysis and Presentation,3
BUSA600,Analytics Internship,3
BUSA611,Independent Studies in Analytics 1,1.5
BUSA613,Independent Studies in Analytics 2,3
BUSA614,Governance of Corporation: Contemporary Issues,3
BUSA620,Independent Study,3
BUSA626,International Business Law,3
BUSA640,Launching New Ventures,3
BUSA642,Reflective Dimension Manager Role,4
BUSA643,Collaborative Dimension Manager,4
BUSA644,Analytic Dimension of Manager Role,4
BUSA645,Worldly Dimension of Manager Role,4
BUSA646,Health Management Capstone,3
BUSA647D1,Healthcare Management Practicum,2
BUSA647D2,Healthcare Management Practicum,2
BUSA649,Community Analytics Project,3
BUSA650,Internship,6
BUSA650D1,Internship,3
BUSA650D2,Internship,3
BUSA651,Practicum,6
BUSA651D1,Practicum,3
BUSA651D2,Practicum,3
BUSA652,Internship Experience,N/A
BUSA660,CEO Insights,3
BUSA663,Reflective Mindset,6
BUSA664,Creating the Small Business,3
BUSA665,Managing the Small Enterprise,3
BUSA666,The Practice of Management,5
BUSA667,Analytic Mindset,6
BUSA668,The Venture,5
BUSA668J1,The Venture,1.7
BUSA668J2,The Venture,1.7
BUSA668J3,The Venture,1.6
BUSA670,Managing Organizations,5
BUSA670D1,Managing Organizations,2.5
BUSA670D2,Managing Organizations,2.5
BUSA671,Managerial Experience,3
BUSA672,Managerial Exchange,3
BUSA672D1,Managerial Exchange,1.5
